pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,20,2,82,2,,,,,212.61555139999837,,212.59011499991175,212.61555139999837,213.61514369992074,213.61514369992074,213.61514369992074,213.61514369992074,213.64906189998146,214.61516519996803,214.61516519996803,215.0182176999515,c,1,0.3692085000220686,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,20,3,83,3,,,,,215.04832109995186,,215.02184569998644,215.04832109995186,216.04881109995767,216.04881109995767,216.04881109995767,216.04881109995767,216.08183109993115,217.0485752999084,217.0485752999084,217.68440229992848,z,1,0.6195899000158533,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,21,0,84,0,,,,,217.7150113999378,,217.68837659992278,217.7150113999378,218.7149752000114,218.7149752000114,218.7149752000114,218.7149752000114,218.74761159997433,219.71506039996166,219.71506039996166,220.08456579991616,x,1,0.3425107999937609,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,21,1,85,1,,,,,220.11455820000265,,220.08841389999725,220.11455820000265,221.11436779994983,221.11436779994983,221.11436779994983,221.11436779994983,221.14836519991513,222.1143013999099,222.1143013999099,222.71695669996552,v,1,0.5945929000154138,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,21,2,86,2,,,,,222.74763479991816,,222.72063949995209,222.74763479991816,223.7474879999645,223.7474879999645,223.7474879999645,223.7474879999645,223.78092259995174,224.74765419994947,224.74765419994947,225.25028129993007,c,1,0.47444260003976524,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,21,3,87,3,,,,,225.28050859994255,,225.25389479997102,225.28050859994255,226.28016449999996,226.28016449999996,226.28016449999996,226.28016449999996,226.31404989992734,227.28030539990868,227.28030539990868,227.78259909991175,z,1,0.4914426999166608,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,22,0,88,0,,,,,227.8134807999013,,227.78610739996657,227.8134807999013,228.81372699991334,228.81372699991334,228.81372699991334,228.81372699991334,228.84619859990198,229.81340029998682,229.81340029998682,230.28332879999653,x,1,0.44456820003688335,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,22,1,89,1,,,,,230.3137001999421,,230.28683269990142,230.3137001999421,231.31299539993051,231.31299539993051,231.31299539993051,231.31299539993051,231.34683639998548,232.3130590999499,232.3130590999499,232.7491660999367,v,1,0.4018453999888152,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,22,2,90,2,,,,,232.77945759997237,,232.75302469998132,232.77945759997237,233.7796885999851,233.7796885999851,233.7796885999851,233.7796885999851,233.81317709991708,234.77880789991468,234.77880789991468,235.11608289997093,c,1,0.32620799995493144,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,22,3,91,3,,,,,235.14583069994114,,235.119601399987,235.14583069994114,236.14548939990345,236.14548939990345,236.14548939990345,236.14548939990345,236.1792377999518,237.14546589995734,237.14546589995734,237.84955019992776,z,1,0.6974779999582097,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,23,0,92,0,,,,,237.8786896999227,,237.85319880000316,237.8786896999227,238.87830629991367,238.87830629991367,238.87830629991367,238.87830629991367,238.91240419994574,239.87860279995948,239.87860279995948,240.5158637999557,x,1,0.6307884999550879,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,23,1,93,1,,,,,240.54516719991807,,240.5198217999423,240.54516719991807,241.5450419000117,241.5450419000117,241.5450419000117,241.5450419000117,241.57875579991378,242.54382789996453,242.54382789996453,243.1989296999527,v,1,0.6523786000907421,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,23,2,94,2,,,,,243.22689499997068,,243.201708199922,243.22689499997068,244.21216220001224,244.21216220001224,244.21216220001224,244.21216220001224,244.2291957999114,245.22754210000858,245.22754210000858,245.6968236999819,c,1,0.46548689994961023,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,23,3,95,3,,,,,245.7130887999665,,245.7000732999295,245.7130887999665,246.7112339999294,246.7112339999294,246.7112339999294,246.7112339999294,246.74466229998507,247.71194969990756,247.71194969990756,248.4799701999873,z,1,0.7344420000445098,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,24,0,96,0,,,,,248.49643379996996,,248.48379769991152,248.49643379996996,249.51041909994092,249.51041909994092,249.51041909994092,249.51041909994092,249.51041909994092,250.5101332999766,250.5101332999766,251.38030509999953,x,1,0.8447404999751598,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,24,1,97,1,,,,,251.40994089993183,,251.38349999999627,251.40994089993183,252.4101961000124,252.4101961000124,252.4101961000124,252.4101961000124,252.42873319995124,253.40977909998037,253.40977909998037,254.1120682999026,v,1,0.6844597000163049,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,24,2,98,2,,,,,254.12894049996976,,254.11650050000753,254.12894049996976,255.14285099995323,255.14285099995323,255.14285099995323,255.14285099995323,255.14285099995323,256.1431834999239,256.1431834999239,257.0784874999663,c,1,0.9077812000177801,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,24,3,99,3,,,,,257.1091139999917,,257.0833587999223,257.1091139999917,258.10915909998585,258.10915909998585,258.10915909998585,258.10915909998585,258.1282745999051,259.1131624999689,259.1131624999689,259.86161439993884,z,1,0.7207007000688463,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,25,0,100,0,,,,,259.8784518999746,,259.8648679999169,259.8784518999746,260.87720939994324,260.87720939994324,260.87720939994324,260.87720939994324,260.9097507999977,261.90944819990546,261.90944819990546,262.6126703999471,x,1,0.6947022000094876,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,25,1,101,1,,,,,262.6423141999403,,262.6162277999101,262.6423141999403,263.64228169992566,263.64228169992566,263.64228169992566,263.64228169992566,263.67544059990905,264.64253740001004,264.64253740001004,265.22843159991316,v,1,0.5587102000135928,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,25,2,102,2,,,,,265.2585231999401,,265.23201919998974,265.2585231999401,266.2587803999195,266.2587803999195,266.2587803999195,266.2587803999195,266.2924519999651,267.25867339991964,267.25867339991964,267.79514349997044,c,1,0.5054069999605417,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,25,3,103,3,,,,,267.8254034999991,,267.79966729995795,267.8254034999991,268.8249003000092,268.8249003000092,268.8249003000092,268.8249003000092,268.8582774999086,269.8246148999315,269.8246148999315,270.36094199994113,z,1,0.5303257999476045,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,26,0,104,0,,,,,270.3915547999786,,270.3648047999013,270.3915547999786,271.39066599996295,271.39066599996295,271.39066599996295,271.39066599996295,271.42474179994315,272.39083519997075,272.39083519997075,273.4278662999859,x,1,1.002039200044237,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,26,1,105,1,,,,,273.457381999935,,273.4318718999857,273.457381999935,274.45717079995666,274.45717079995666,274.45717079995666,274.45717079995666,274.49091469997074,275.4401960999239,275.4401960999239,275.8610952999443,v,1,0.3987489000428468,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,26,2,106,2,,,,,275.8910684000002,,275.86474290001206,275.8910684000002,276.8909595999867,276.8909595999867,276.8909595999867,276.8909595999867,276.92386699991766,277.89080940000713,277.89080940000713,278.59329789993353,c,1,0.6759401999879628,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,26,3,107,3,,,,,278.62368809990585,,278.598004499916,278.62368809990585,279.62361229991075,279.62361229991075,279.62361229991075,279.62361229991075,279.65721159998793,280.62339699990116,280.62339699990116,281.29292619996704,z,1,0.6454807999543846,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,27,0,108,0,,,,,281.32336449995637,,281.29736259998754,281.32336449995637,282.3230474999873,282.3230474999873,282.3230474999873,282.3230474999873,282.35626889998093,283.3232598999748,283.3232598999748,283.89270189998206,x,1,0.5534481999929994,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,27,1,109,1,,,,,283.9227367999265,,283.8964508000063,283.9227367999265,284.9245946999872,284.9245946999872,284.9245946999872,284.9245946999872,284.9564151999075,285.9396828999743,285.9396828999743,286.6095908000134,v,1,0.6384779999498278,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,27,2,110,2,,,,,286.63899589993525,,286.6161282999674,286.63899589993525,287.6389467999106,287.6389467999106,287.6389467999106,287.6389467999106,287.67297760001384,288.6395584999118,288.6395584999118,289.3419683999382,c,1,0.6944300999166444,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,27,3,111,3,,,,,289.3719053999521,,289.3464795999462,289.3719053999521,290.3717402999755,290.3717402999755,290.3717402999755,290.3717402999755,290.40519169997424,291.3719189999392,291.3719189999392,292.2078583999537,z,1,0.8203356999438256,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,28,0,112,0,,,,,292.23843949998263,,292.2114809999475,292.23843949998263,293.2379942999687,293.2379942999687,293.2379942999687,293.2379942999687,293.272293399903,294.23836209997535,294.23836209997535,295.641009499901,x,1,1.3795392999891192,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,28,1,113,1,,,,,295.6572846999625,,295.6446319000097,295.6572846999625,296.6723353000125,296.6723353000125,296.6723353000125,296.6723353000125,296.6723353000125,297.65549569996074,297.65549569996074,298.4082372999983,v,1,0.7275878000073135,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,28,2,114,2,,,,,298.4226386999944,,298.4121566999238,298.4226386999944,299.4217240998987,299.4217240998987,299.4217240998987,299.4217240998987,299.4217240998987,300.4379819999449,300.4379819999449,301.15642239991575,c,1,0.7134025000268593,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,28,3,115,3,,,,,301.17163319990505,,301.15853149991017,301.17163319990505,302.17123269999865,302.17123269999865,302.17123269999865,302.17123269999865,302.2045740999747,303.1869260999374,303.1869260999374,303.9564565999899,z,1,0.7475678999908268,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,29,0,116,0,,,,,303.9730126999784,,303.9597397999605,303.9730126999784,304.9868812999921,304.9868812999921,304.9868812999921,304.9868812999921,304.9868812999921,305.98784700001124,305.98784700001124,306.98950669995975,x,1,0.9719702999573201,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,29,1,117,1,,,,,307.0199340999825,,306.9935315999901,307.0199340999825,308.0198739999905,308.0198739999905,308.0198739999905,308.0198739999905,308.05356969998684,309.01967339997645,309.01967339997645,309.69399229995906,v,1,0.6362833000021055,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,29,2,118,2,,,,,309.7204207999166,,309.6980846999213,309.7204207999166,310.71943910000846,310.71943910000846,310.71943910000846,310.71943910000846,310.7524323000107,311.7193499999121,311.7193499999121,312.4564060999546,c,1,0.7058217999292538,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,29,3,119,3,,,,,312.4863226999296,,312.4612766999053,312.4863226999296,313.4855203999905,313.4855203999905,313.4855203999905,313.4855203999905,313.5187772999052,314.4856387999607,314.4856387999607,315.3881913999794,z,1,0.8691106999758631,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,30,0,120,0,,,,,315.4190579999704,,315.3918021999998,315.4190579999704,316.4190726999659,316.4190726999659,316.4190726999659,316.4190726999659,316.4520799999591,317.4355972999474,317.4355972999474,318.4055532999337,x,1,0.9504586000693962,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,30,1,121,1,,,,,318.4350317999488,,318.4095055999933,318.4350317999488,319.45169459993485,319.45169459993485,319.45169459993485,319.45169459993485,319.48567989992443,320.45177559996955,320.45177559996955,321.2213015999878,v,1,0.7627127999439836,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,30,2,122,2,,,,,321.25165489991195,,321.2257534000091,321.25165489991195,322.25178559997585,322.25178559997585,322.25178559997585,322.25178559997585,322.28457969997544,323.25089479994494,323.25089479994494,324.12176189990714,c,1,0.8670367000158876,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,30,3,123,3,,,,,324.1510865999153,,324.12542419997044,324.1510865999153,325.1509439999936,325.1509439999936,325.1509439999936,325.1509439999936,325.18505149998236,326.1511703999713,326.1511703999713,326.8871582999127,z,1,0.7180705000646412,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,31,0,124,0,,,,,326.91717949998565,,326.8907398999436,326.91717949998565,327.9173396999249,327.9173396999249,327.9173396999249,327.9173396999249,327.9508535999339,328.91736939991824,328.91736939991824,329.82012399996165,x,1,0.8907121999654919,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,31,1,125,1,,,,,329.85017499991227,,329.8240859999787,329.85017499991227,330.85005659994204,330.85005659994204,330.85005659994204,330.85005659994204,330.8837960999226,331.8677612999454,331.8677612999454,333.1515982999699,v,1,1.2761849999660626,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,31,2,126,2,,,,,333.1669433999341,,333.1529105999507,333.1669433999341,334.1676835999824,334.1676835999824,334.1676835999824,334.1676835999824,334.1676835999824,335.1826051999815,335.1826051999815,336.0014751999406,c,1,0.7841877999017015,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,31,3,127,3,,,,,336.01889569999184,,336.0048802999081,336.01889569999184,337.0328853999963,337.0328853999963,337.0328853999963,337.0328853999963,337.0328853999963,338.0485604999121,338.0485604999121,338.5871531999437,z,1,0.5347909000702202,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,32,0,128,0,,,,,338.6169506999431,,338.59086220001336,338.6169506999431,339.6156710999785,339.6156710999785,339.6156710999785,339.6156710999785,339.64883449999616,340.6154580999864,340.6154580999864,341.3192211999558,x,1,0.6809053999604657,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,32,1,129,1,,,,,341.3484126999974,,341.3232834999217,341.3484126999974,342.348968999926,342.348968999926,342.348968999926,342.348968999926,342.3823837999953,343.34825089992955,343.34825089992955,343.8194219999714,v,1,0.46436400001402944,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,32,2,130,2,,,,,343.8488854999887,,343.8240286000073,343.8488854999887,344.8481829999946,344.8481829999946,344.8481829999946,344.8481829999946,344.88192650000565,345.84838649991434,345.84838649991434,346.1529586999677,c,1,0.2985172000480816,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,32,3,131,3,,,,,346.18145109992474,,346.157338699908,346.18145109992474,347.18132659990806,347.18132659990806,347.18132659990806,347.18132659990806,347.2149544999702,348.1817227998981,348.1817227998981,348.61825119995046,z,1,0.4068709999555722,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,33,0,132,0,,,,,348.6479859999381,,348.62178409995977,348.6479859999381,349.64842879993375,349.64842879993375,349.64842879993375,349.64842879993375,349.6807880999986,350.64806839998346,350.64806839998346,350.95071609993465,x,1,0.2918260999722406,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,33,1,133,1,,,,,350.9814868000103,,350.95493589993566,350.9814868000103,351.9804800999118,351.9804800999118,351.9804800999118,351.9804800999118,352.01404429995455,352.9805863999063,352.9805863999063,353.83322879998013,v,1,0.8356520000379533,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,33,2,134,2,,,,,353.8635345000075,,353.8369567999616,353.8635345000075,354.8641753999982,354.8641753999982,354.8641753999982,354.8641753999982,354.8975148999598,355.8637155999895,355.8637155999895,356.4669298999943,c,1,0.5812375000678003,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,33,3,135,3,,,,,356.49687419994734,,356.4707767999498,356.49687419994734,357.4969922999153,357.4969922999153,357.4969922999153,357.4969922999153,357.53056169999763,358.49673839996103,358.49673839996103,358.96599910000805,z,1,0.4510932000121102,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,34,0,136,0,,,,,358.99615619995166,,358.97026289999485,358.99615619995166,359.9963348999154,359.9963348999154,359.9963348999154,359.9963348999154,360.0297700999072,360.99615519994404,360.99615519994404,361.4995962999528,x,1,0.4943074999609962,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,34,1,137,1,,,,,361.5292062999215,,361.5035750999814,361.5292062999215,362.52940309990663,362.52940309990663,362.52940309990663,362.52940309990663,362.5635004999349,363.54576329991687,363.54576329991687,364.3655235999031,v,1,0.8009398999856785,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,34,2,138,2,,,,,364.38140750001185,,364.36902509990614,364.38140750001185,365.3963704999769,365.3963704999769,365.3963704999769,365.3963704999769,365.3963704999769,366.39625170000363,366.39625170000363,366.89855219994206,c,1,0.4691827999195084,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,34,3,139,3,,,,,366.92939730000217,,366.9021064999979,366.92939730000217,367.92881599999964,367.92881599999964,367.92881599999964,367.92881599999964,367.9626603999641,368.9291140999412,368.9291140999412,369.7649302999489,z,1,0.8030918999575078,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,35,0,140,0,,,,,369.79564199992456,,369.76888919994235,369.79564199992456,370.7954589999281,370.7954589999281,370.7954589999281,370.7954589999281,370.82821149996016,371.795298299985,371.795298299985,372.6983120999066,x,1,0.8944236999377608,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,35,1,141,1,,,,,372.7282565999776,,372.7023414999712,372.7282565999776,373.72865489998367,373.72865489998367,373.72865489998367,373.72865489998367,373.7618690999225,374.74479559995234,374.74479559995234,375.4474552999018,v,1,0.6773135999683291,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,35,2,142,2,,,,,375.47753539995756,,375.45125269994605,375.47753539995756,376.4781743999338,376.4781743999338,376.4781743999338,376.4781743999338,376.51119549991563,377.4776301999809,377.4776301999809,378.0138533998979,c,1,0.5096965000266209,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,35,3,143,3,,,,,378.0441895999247,,378.0185981999384,378.0441895999247,379.04402649996337,379.04402649996337,379.04402649996337,379.04402649996337,379.0774997000117,380.06128589995205,380.06128589995205,380.83088679995853,z,1,0.746343299979344,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,36,0,144,0,,,,,380.86095329991076,,380.8406004999997,380.86095329991076,381.86040659993887,381.86040659993887,381.86040659993887,381.86040659993887,381.8933614999987,382.86062109994236,382.86062109994236,383.5969138999935,x,1,0.723478400032036,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,36,1,145,1,,,,,383.62689299997874,,383.6016170999501,383.62689299997874,384.6262193999719,384.6262193999719,384.6262193999719,384.6262193999719,384.6597189999884,385.6431703999406,385.6431703999406,386.3131272000028,v,1,0.6400414999807253,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,36,2,146,2,,,,,386.3437845999142,,386.31660269992426,386.3437845999142,387.34293749998324,387.34293749998324,387.34293749998324,387.34293749998324,387.37633299990557,388.3430901999818,388.3430901999818,388.8460927999113,c,1,0.4788479999406263,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,36,3,147,3,,,,,388.87619209999684,,388.85004519997165,388.87619209999684,389.8595035999315,389.8595035999315,389.8595035999315,389.8595035999315,389.8759297999786,390.87568079994526,390.87568079994526,391.6125060999766,z,1,0.7323003000346944,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,37,0,148,0,,,,,391.6420430999715,,391.6171570000006,391.6420430999715,392.6423941999674,392.6423941999674,392.6423941999674,392.6423941999674,392.67560620000586,393.64181529998314,393.64181529998314,394.47943469998427,x,1,0.8094661000650376,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,37,1,149,1,,,,,394.5084018999478,,394.4840905999299,394.5084018999478,395.50818329991307,395.50818329991307,395.50818329991307,395.50818329991307,395.54253009997774,396.5088297999464,396.5088297999464,397.1113481000066,v,1,0.5900062000146136,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,37,2,150,2,,,,,397.1417993999785,,397.11535559990443,397.1417993999785,398.141406300012,398.141406300012,398.141406300012,398.141406300012,398.1753299999982,399.14148539991584,399.14148539991584,399.64530569990166,c,1,0.4984379999805242,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,37,3,151,3,,,,,399.6749982999172,,399.64891549991444,399.6749982999172,400.693017099984,400.693017099984,400.693017099984,400.693017099984,400.7482139999047,401.6742481999099,401.6742481999099,402.4116625000024,z,1,0.7300272999564186,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,38,0,152,0,,,,,402.44127309997566,,402.4177502999082,402.44127309997566,403.44126049999613,403.44126049999613,403.44126049999613,403.44126049999613,403.4746343999868,404.4408437999664,404.4408437999664,405.57788269990124,x,1,1.1119907000102103,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,38,1,153,1,,,,,405.6072254999308,,405.5833211999852,405.6072254999308,406.6071147999028,406.6071147999028,406.6071147999028,406.6071147999028,406.6408168999478,407.607321199961,407.607321199961,408.3105097999796,v,1,0.6998758000554517,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,38,2,154,2,,,,,408.3402982999105,,408.3143752999604,408.3402982999105,409.33998199994676,409.33998199994676,409.33998199994676,409.33998199994676,409.3738049999811,410.3406030999031,410.3406030999031,410.90987520001363,c,1,0.5552942999638617,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,38,3,155,3,,,,,410.93951980001293,,410.9136206000112,410.93951980001293,411.93949309992604,411.93949309992604,411.93949309992604,411.93949309992604,411.9736898000119,412.9398727999069,412.9398727999069,413.60915599996224,z,1,0.6462532000150532,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
