stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,Fixation.started,grating.started,key_resp.started,Fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key_resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
86,0.5,2.0,112.65756339998916,,112.63040030002594,112.65756339998916,113.14263700001175,113.14263700001175,113.15946570003871,113.4426634000265,113.86295000003884,left,-2.0,0,0,0.7056101000052877,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
87,0.5,2.5,113.89072940003825,,113.86330770002678,113.89072940003825,114.37560470000608,114.37560470000608,114.39242560003186,114.67561680002837,115.01242819998879,left,-2.5,0,0,0.6315312999649905,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
88,0.5,3.0,115.02542100002756,,115.0127044999972,115.02542100002756,115.52548650000244,115.52548650000244,115.52548650000244,115.82543700002134,116.02812610002002,right,3.0,1,1,0.4969068000209518,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
89,0.5,3.0,116.04205300001195,,116.0283752999967,116.04205300001195,116.54223250003997,116.54223250003997,116.54223250003997,116.84187410003506,117.11208130000159,right,3.0,1,1,0.5647518999758177,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
90,0.5,3.0,117.12495630001649,,117.11231460003182,117.12495630001649,117.6252326000249,117.6252326000249,117.6252326000249,117.92528000002494,118.14416730002267,right,3.0,1,1,0.5088760000071488,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
91,0.5,2.5,118.1583149000071,,118.14446069998667,118.1583149000071,118.6585572999902,118.6585572999902,118.6585572999902,118.95864880003501,119.0614571000333,left,-2.5,0,0,0.3995899999863468,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
92,0.5,3.0,119.075038400013,,119.06171560002258,119.075038400013,119.57515769999009,119.57515769999009,119.57515769999009,,119.84434880001936,left,-3.0,0,0,0.25714269996387884,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
93,0.5,3.5,119.8581414000364,,119.8446465000161,119.8581414000364,120.3588102000067,120.3588102000067,120.3588102000067,,120.59441720001632,right,3.5,1,1,0.22282219998305663,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
94,0.5,3.5,120.60873959999299,,120.59471580001991,120.60873959999299,121.10816350003006,121.10816350003006,121.10816350003006,,121.26122700003907,left,-3.5,0,0,0.1465242999838665,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
95,0.5,4.0,121.27408300002571,,121.26152669999283,121.27408300002571,121.77469689998543,121.77469689998543,121.77469689998543,122.0748453999986,122.0787435999955,left,-4.0,0,0,0.30096189997857437,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
96,0.5,4.5,122.10579699999653,,122.079014500021,122.10579699999653,122.60654250002699,122.60654250002699,122.62590310000814,122.90837020002073,122.94824220001465,right,4.5,1,1,0.322629300004337,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
97,0.5,4.5,122.9729851000011,,122.94876070000464,122.9729851000011,123.46117640001466,123.46117640001466,123.47510560002411,,123.64496140001575,right,4.5,1,1,0.17857879999792203,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
98,0.5,4.5,123.67313200002536,,123.64523780002492,123.67313200002536,124.15748410002561,124.15748410002561,124.17417280003428,,124.37796539999545,left,-4.5,0,0,0.2156059000408277,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
99,0.5,5.0,124.39069309999468,,124.37820219999412,124.39069309999468,124.89072399999714,124.89072399999714,124.89072399999714,125.19113089999883,125.57693360000849,left,-5.0,1,1,0.6707730000489391,760595,001,2024-09-11_23h45.04.782,AdaptiveStaircase_session3,2024.1.5,None,2024-09-11 23h45.18.714388 +0530,
