trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
160,0,160,0,337.6546627000207,,337.4417985000182,10,337.6546627000207,337.6546627000207,0.14580520003801212,340.14058870001463,[-0.3416666666666667],[-0.36833333333333335],[1],[0],[0],[2.555873300007079],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
161,0,161,0,340.25169740000274,,340.1579941000091,5,340.25169740000274,340.25169740000274,0.07286770001519471,341.8405703000026,[0.2733333333333333],[0.12833333333333333],[1],[0],[0],[1.6136977999703959],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
162,0,162,0,341.98525379999774,,341.86051139998017,10,341.98525379999774,341.98525379999774,0.0977588000241667,344.3736430000281,[-0.295],[0.44166666666666665],[1],[0],[0],[2.4184700999758206],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
163,0,163,0,344.5035868000123,,344.391887100006,5,344.5035868000123,344.5035868000123,0.07825940003385767,347.220659899991,[-0.31166666666666665],[-0.32666666666666666],[1],[0],[0],[2.7572959000244737],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
164,0,164,0,347.35126349999337,,347.2379409999703,10,347.35126349999337,347.35126349999337,0.07342850003624335,351.3745886000106,[0.35],[0.46166666666666667],[1],[0],[0],[4.065897100022994],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
165,0,165,0,351.5338944999967,,351.39805810002144,5,351.5338944999967,351.5338944999967,0.11990769999101758,353.1879938999773,[0.3466666666666667],[0.455],[1],[0],[0],[1.676061500038486],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
166,0,166,0,353.33356850000564,,353.20473880000645,10,353.33356850000564,353.33356850000564,0.08716090000234544,355.7701942999847,[0.41833333333333333],[0.31833333333333336],[1],[0],[0],[2.479447799967602],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
167,0,167,0,355.8833199000219,,355.7796492999769,10,355.8833199000219,355.8833199000219,0.07870720000937581,357.353197599994,[0.14833333333333334],[0.12666666666666668],[1],[0],[0],[1.4964962000376545],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
168,0,168,0,357.4167214999907,,357.36044209997635,5,357.4167214999907,357.4167214999907,0.03793829999631271,359.96898349997355,[-0.4666666666666667],[-0.051666666666666666],[1],[0],[0],[2.571328199992422],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
169,0,169,0,360.1167660999927,,359.9860198000097,10,360.1167660999927,360.1167660999927,0.0990666999714449,362.50383960001636,[-0.205],[-0.305],[1],[0],[0],[2.4237015999970026],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
170,0,170,0,362.6337933000177,,362.5206117000198,5,362.6337933000177,362.6337933000177,0.07794990000547841,364.8547411999898,[-0.295],[0.2733333333333333],[1],[0],[0],[2.2606070999754593],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
171,0,171,0,364.9821780999773,,364.8733134000213,5,364.9821780999773,364.9821780999773,0.07415010000113398,366.8396980999969,[-0.425],[-0.46],[1],[0],[0],[1.894582699984312],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
172,0,172,0,367.0667787999846,,366.85888219997287,10,367.0667787999846,367.0667787999846,0.14458660001400858,369.06726789998356,[0.09166666666666666],[0.435],[1],[0],[0],[2.0668583000078797],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
173,0,173,0,369.13138650002657,,369.0746209999779,5,369.13138650002657,369.13138650002657,0.035952000005636364,370.45190599997295,[-0.0016666666666666668],[0.10833333333333334],[1],[0],[0],[1.3422104999772273],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
174,0,174,0,370.5148335000267,,370.45982430002186,5,370.5148335000267,370.5148335000267,0.03797390003455803,371.76872469997033,[-0.37833333333333335],[0.08666666666666667],[1],[0],[0],[1.2718838000437245],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
175,0,175,0,371.8983150999993,,371.77754699997604,10,371.8983150999993,371.8983150999993,0.08832139999140054,373.36990109999897,[-0.16833333333333333],[-0.15],[1],[0],[0],[1.5048839999944903],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
176,0,176,0,373.5642404999817,,373.3890980000142,10,373.5642404999817,373.5642404999817,0.14386850001756102,375.8361431999947,[0.445],[0.2783333333333333],[1],[0],[0],[2.3069736000034027],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
177,0,177,0,376.065326299984,,375.8529545000056,10,376.065326299984,376.065326299984,0.1469669999787584,377.6698210000177,[-0.10666666666666667],[-0.055],[1],[0],[0],[1.6739184000180103],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
178,0,178,0,377.8973032999784,,377.6907097999938,10,377.8973032999784,377.8973032999784,0.14726820000214502,380.91991840000264,[-0.4],[-0.28833333333333333],[1],[0],[0],[3.0847884999820963],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
179,0,179,0,381.0981656999793,,380.94153210002696,10,381.0981656999793,381.0981656999793,0.11882019997574389,382.91825970000355,[0.008333333333333333],[-0.25333333333333335],[1],[0],[0],[1.8614665999775752],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
180,0,180,0,383.0128175999853,,382.93443449999904,5,383.0128175999853,383.0128175999853,0.06256389996269718,384.6845583000104,[0.335],[0.125],[1],[0],[0],[1.6908287999685854],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
181,0,181,0,384.8132064000238,,384.6918267000001,10,384.8132064000238,384.8132064000238,0.0727877999888733,386.4175514000235,[-0.38],[0.195],[1],[0],[0],[1.6533342000329867],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
182,0,182,0,386.64781390002463,,386.4340426999843,10,386.64781390002463,386.64781390002463,0.1449935000273399,388.5343255000189,[0.035],[0.4583333333333333],[1],[0],[0],[1.959424799948465],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
183,0,183,0,388.6637247999897,,388.5503036999726,5,388.6637247999897,388.6637247999897,0.07723289995919913,390.1339243000257,[0.14166666666666666],[-0.17833333333333334],[1],[0],[0],[1.510276300017722],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
184,0,184,0,390.36447259999113,,390.14968370000133,10,390.36447259999113,390.36447259999113,0.14526410005055368,392.5329729000223,[0.13833333333333334],[-0.4716666666666667],[1],[0],[0],[2.241504200035706],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
185,0,185,0,392.66139259998454,,392.5524378999835,10,392.66139259998454,392.66139259998454,0.09232200001133606,394.89690260001225,[-0.335],[0.3383333333333333],[1],[0],[0],[2.2579086999758147],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
186,0,186,0,394.9617540999898,,394.90432029997464,5,394.9617540999898,394.9617540999898,0.03887869999743998,396.947155700007,[0.3416666666666667],[-0.37166666666666665],[1],[0],[0],[2.004619700019248],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
187,0,187,0,397.0612568000215,,396.95415950001916,10,397.0612568000215,397.0612568000215,0.07032230001641437,399.18273830000544,[0.375],[-0.37833333333333335],[1],[0],[0],[2.158646799973212],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
188,0,188,0,399.41274519998115,,399.202839399979,10,399.41274519998115,399.41274519998115,0.14464569999836385,402.3847290999838,[0.27],[-0.17833333333333334],[1],[0],[0],[3.0399417000007816],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
189,0,189,0,402.6124747999711,,402.4006864000112,10,402.6124747999711,402.6124747999711,0.14389760000631213,407.4167803999735,[0.19],[-0.385],[1],[0],[0],[4.875891799980309],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
190,0,190,0,407.64467519999016,,407.43756839999696,10,407.64467519999016,407.64467519999016,0.1474387999624014,409.44782429997576,[0.295],[-0.19],[1],[0],[0],[1.8656031000427902],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
191,0,191,0,409.5600344000268,,409.46355669997865,5,409.5600344000268,409.5600344000268,0.07045350002590567,411.7975153999869,[-0.0033333333333333335],[-0.13166666666666665],[1],[0],[0],[2.2671336000203155],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
192,0,192,0,411.943113300018,,411.8076208999846,10,411.943113300018,411.943113300018,0.08998709998559207,413.69532300002174,[0.47],[0.03166666666666667],[1],[0],[0],[1.7996003000298515],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
193,0,193,0,413.79304239997873,,413.7046189000248,5,413.79304239997873,413.79304239997873,0.050526300037745386,415.36180399998557,[0.04],[0.22833333333333333],[1],[0],[0],[1.6076902999775484],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
194,0,194,0,415.442998500017,,415.37098000000697,5,415.442998500017,415.442998500017,0.04888080002274364,417.8467149999924,[-0.4266666666666667],[0.23166666666666666],[1],[0],[0],[2.4281713000382297],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
195,0,195,0,417.9752945000073,,417.85688099998515,10,417.9752945000073,417.9752945000073,0.08645379997324198,421.2650570999831,[-0.07],[-0.23166666666666666],[1],[0],[0],[3.3236685000010766],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
196,0,196,0,421.4597246000194,,421.28183589997934,10,421.4597246000194,421.4597246000194,0.14114389999303967,423.9979705999722,[0.44666666666666666],[-0.25666666666666665],[1],[0],[0],[2.5768527000327595],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
197,0,197,0,424.1577383999829,,424.019152999972,10,424.1577383999829,424.1577383999829,0.11050239996984601,425.62758889998076,[0.16166666666666665],[0.09166666666666666],[1],[0],[0],[1.5001850000116974],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
198,0,198,0,425.6910490000155,,425.6387146000052,5,425.6910490000155,425.6910490000155,0.033652300015091896,427.6943814000115,[-0.42833333333333334],[0.11333333333333333],[1],[0],[0],[2.0229808999574743],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
199,0,199,0,427.8084727000096,,427.70785290002823,5,427.8084727000096,427.8084727000096,0.06998229998862371,429.38031879998744,[-0.09166666666666666],[0.125],[1],[0],[0],[1.6049169999896549],['target'],650536,001,2024-10-08_15h24.52.350,Session5_VisualSearch,2024.1.5,None,2024-10-08 15h25.01.999799 +0530,
