trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
85,0,85,0,268.3388223999973,,268.1281421999993,10,268.3388223999973,268.3388223999973,0.14676709999912418,271.70719889999964,[-0.42833333333333334],[-0.4716666666666667],[1],[0],[0],[3.4343678999975964],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
86,0,86,0,271.83611069999824,,271.7257099999988,10,271.83611069999824,271.83611069999824,0.08521060000202851,274.20482379999885,[0.25833333333333336],[0.07833333333333334],[1],[0],[0],[2.3983308999995643],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
87,0,87,0,274.2691221999994,,274.2122591999978,5,274.2691221999994,274.2691221999994,0.0361735000005865,277.0778270999981,[-0.08666666666666667],[0.28833333333333333],[1],[0],[0],[2.8296260999995866],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
88,0,88,0,277.2027190999979,,277.0938142999985,5,277.2027190999979,277.2027190999979,0.07164360000024317,278.5732465999972,[0.028333333333333332],[0.30833333333333335],[1],[0],[0],[1.4099194000009447],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
89,0,89,0,278.70168600000034,,278.5895425999988,10,278.70168600000034,278.70168600000034,0.08519419999720412,280.72288039999694,[-0.055],[0.3333333333333333],[1],[0],[0],[2.0516275000009045],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
90,0,90,0,280.8694495999989,,280.74645469999814,5,280.8694495999989,280.8694495999989,0.07640839999658056,284.7407061999984,[0.4],[0.24166666666666667],[1],[0],[0],[3.9202442999994673],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
91,0,91,0,284.95107110000026,,284.7695458999988,10,284.95107110000026,284.95107110000026,0.14645329999984824,287.1218482000004,[-0.011666666666666667],[-0.45166666666666666],[1],[0],[0],[2.2111517999983334],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
92,0,92,0,287.2522046999984,,287.13832009999896,5,287.2522046999984,287.2522046999984,0.07221370000115712,288.98662489999697,[-0.425],[0.0016666666666666668],[1],[0],[0],[1.7798962000015308],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
93,0,93,0,289.13395909999963,,288.9953655999998,10,289.13395909999963,289.13395909999963,0.0918493999997736,293.2564883999985,[-0.475],[-0.4633333333333333],[1],[0],[0],[4.169677900001261],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
94,0,94,0,293.3852599999991,,293.2732608999977,5,293.3852599999991,293.3852599999991,0.0725815000005241,295.12424850000025,[-0.02],[0.25166666666666665],[1],[0],[0],[1.7800574000029883],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
95,0,95,0,295.2509726999997,,295.14159199999995,5,295.2509726999997,295.2509726999997,0.07325930000297376,297.47143909999795,[-0.22166666666666668],[-0.3016666666666667],[1],[0],[0],[2.258923199999117],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
96,0,96,0,297.60091660000035,,297.4884287999994,5,297.60091660000035,297.60091660000035,0.07235690000015893,299.3537531999973,[-0.38166666666666665],[0.18333333333333332],[1],[0],[0],[1.7954543000014382],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
97,0,97,0,299.4655708999999,,299.36950429999706,5,299.4655708999999,299.4655708999999,0.07297640000251704,301.7530921999969,[-0.265],[-0.4],[1],[0],[0],[2.3141154999975697],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
98,0,98,0,301.9154735999982,,301.7710874999975,10,301.9154735999982,301.9154735999982,0.11378469999908702,303.9027563999989,[0.10666666666666667],[-0.315],[1],[0],[0],[2.021615699999529],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
99,0,99,0,304.1339810999998,,303.92118219999975,10,304.1339810999998,304.1339810999998,0.1591139000011026,305.8999671999991,[-0.08833333333333333],[0.31],[1],[0],[0],[1.8251229000015883],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
100,0,100,0,306.015129899999,,305.9050310999992,10,306.015129899999,306.015129899999,0.07044889999815496,309.4203213999972,[0.345],[0.4083333333333333],[1],[0],[0],[3.444738399997732],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
101,0,101,0,309.5476299999973,,309.43622479999976,10,309.5476299999973,309.5476299999973,0.0936284000017622,313.6029757999968,[0.4116666666666667],[-0.3416666666666667],[1],[0],[0],[4.076776300000347],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
102,0,102,0,313.7138156000001,,313.61975939999684,5,313.7138156000001,313.7138156000001,0.07336080000095535,316.6029342999973,[-0.445],[0.39166666666666666],[1],[0],[0],[2.9116235000001325],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
103,0,103,0,316.7321247,,316.61852459999864,5,316.7321247,316.7321247,0.07158960000015213,318.20209559999785,[0.22333333333333333],[0.08166666666666667],[1],[0],[0],[1.513667199997144],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
104,0,104,0,318.43127449999884,,318.2207239999989,10,318.43127449999884,318.43127449999884,0.14226549999875715,320.4175899999973,[-0.051666666666666666],[-0.035],[1],[0],[0],[2.0567344000010053],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
105,0,105,0,320.5480458999991,,320.4344246999972,5,320.5480458999991,320.5480458999991,0.07509849999769358,322.1684843000003,[0.08333333333333333],[-0.058333333333333334],[1],[0],[0],[1.6630560999983572],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
106,0,106,0,322.29716689999987,,322.1849853999993,5,322.29716689999987,322.29716689999987,0.07308589999956894,325.45049909999943,[0.31166666666666665],[0.4533333333333333],[1],[0],[0],[3.1956777999985206],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
107,0,107,0,325.59566639999684,,325.4665015999999,10,325.59566639999684,325.59566639999684,0.10220199999821489,328.164090899998,[0.245],[-0.4116666666666667],[1],[0],[0],[2.6000370000001567],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
108,0,108,0,328.27906879999864,,328.1709671999997,10,328.27906879999864,328.27906879999864,0.07000139999945532,330.4317334999978,[0.49166666666666664],[0.43833333333333335],[1],[0],[0],[2.191628900000069],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
109,0,109,0,330.52862489999825,,330.4391563999998,10,330.52862489999825,330.52862489999825,0.06675500000346801,332.73476129999835,[0.17166666666666666],[0.31833333333333336],[1],[0],[0],[2.22892999999749],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
110,0,110,0,332.8640548999974,,332.7509728999976,5,332.8640548999974,332.8640548999974,0.07349860000249464,335.1032180999973,[-0.04],[-0.16],[1],[0],[0],[2.2808356000023196],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
111,0,111,0,335.23076299999957,,335.1259723999974,5,335.23076299999957,335.23076299999957,0.0722273999999743,338.7355893999993,[0.04],[0.49166666666666664],[1],[0],[0],[3.5396138000032806],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
112,0,112,0,338.9281181999977,,338.75214810000034,10,338.9281181999977,338.9281181999977,0.1293231999989075,340.3675685999988,[0.48333333333333334],[0.03],[1],[0],[0],[1.4880176000006031],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
113,0,113,0,340.5952827000001,,340.38452499999767,10,340.5952827000001,340.5952827000001,0.1402352000004612,344.47930129999804,[-0.36333333333333334],[-0.4633333333333333],[1],[0],[0],[3.9571707999966748],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
114,0,114,0,344.5930109000001,,344.48811809999825,10,344.5930109000001,344.5930109000001,0.07665199999973993,347.147038799998,[0.22833333333333333],[-0.46166666666666667],[1],[0],[0],[2.583368400002655],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
115,0,115,0,347.2428246999989,,347.1680997000003,5,347.2428246999989,347.2428246999989,0.05333900000186986,348.9817962999987,[-0.15833333333333333],[0.043333333333333335],[1],[0],[0],[1.7636977000001934],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
116,0,116,0,349.1091459999989,,349.0019575999977,5,349.1091459999989,349.1091459999989,0.07722009999997681,351.83297259999745,[0.4866666666666667],[-0.4816666666666667],[1],[0],[0],[2.755898999999772],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
117,0,117,0,351.9604733999986,,351.8489047999974,5,351.9604733999986,351.9604733999986,0.07558200000130455,353.5813070000004,[0.355],[0.03333333333333333],[1],[0],[0],[1.6587269000010565],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
118,0,118,0,353.70861479999803,,353.59878489999755,10,353.70861479999803,353.70861479999803,0.09540840000045137,355.91332639999746,[-0.3383333333333333],[0.03166666666666667],[1],[0],[0],[2.222201900000073],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
119,0,119,0,356.0261043999999,,355.92968180000025,5,356.0261043999999,356.0261043999999,0.07294889999684528,357.9638512999991,[-0.11833333333333333],[-0.09833333333333333],[1],[0],[0],[1.9649626999998873],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
120,0,120,0,358.0750343999971,,357.9787974999999,5,358.0750343999971,358.0750343999971,0.07052709999697981,359.67923099999825,[-0.22],[0.165],[1],[0],[0],[1.6327371999977913],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
121,0,121,0,359.8078543999982,,359.6950580999983,10,359.8078543999982,359.8078543999982,0.0972077000005811,362.8291776999977,[0.09333333333333334],[0.44666666666666666],[1],[0],[0],[3.0405207999974664],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
122,0,122,0,362.94096219999847,,362.84534129999884,5,362.94096219999847,362.94096219999847,0.07459039999957895,365.34791499999847,[-0.4483333333333333],[0.265],[1],[0],[0],[2.432133000002068],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
123,0,123,0,365.47497010000006,,365.3626989999975,5,365.47497010000006,365.47497010000006,0.07179159999941476,368.0111055999987,[-0.32166666666666666],[-0.29833333333333334],[1],[0],[0],[2.5793798999984574],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
124,0,124,0,368.15683929999796,,368.0261219999993,10,368.15683929999796,368.15683929999796,0.10230740000042715,370.9443030000002,[-0.3383333333333333],[0.21166666666666667],[1],[0],[0],[2.8195106999992277],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
125,0,125,0,371.15804339999886,,370.960671599998,10,371.15804339999886,371.15804339999886,0.13996789999873727,374.4417684,[-0.065],[0.23],[1],[0],[0],[3.345494500001223],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
126,0,126,0,374.50638830000025,,374.44861669999955,5,374.50638830000025,374.50638830000025,0.037483500000234926,376.5606553999969,[0.3433333333333333],[0.235],[1],[0],[0],[2.0754162999983237],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
127,0,127,0,376.67286779999995,,376.5680265999981,10,376.67286779999995,376.67286779999995,0.07042549999823677,380.6265284999972,[0.4116666666666667],[-0.395],[1],[0],[0],[3.9884314999981143],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
128,0,128,0,380.7567553999979,,380.6448391999984,5,380.7567553999979,380.7567553999979,0.0738610999978846,382.99360709999746,[-0.07166666666666667],[0.3983333333333333],[1],[0],[0],[2.2792506000005233],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
129,0,129,0,383.12352699999974,,383.0108334999968,5,383.12352699999974,383.12352699999974,0.07240440000168746,384.742472599999,[0.4716666666666667],[-0.24833333333333332],[1],[0],[0],[1.6638143999989552],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
130,0,130,0,384.9724258999995,,384.7574050000003,10,384.9724258999995,384.9724258999995,0.1393381000016234,388.3567015999979,[0.155],[-0.4683333333333333],[1],[0],[0],[3.4638100000011036],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
131,0,131,0,388.47106429999985,,388.36386819999825,10,388.47106429999985,388.47106429999985,0.06986840000172378,391.17829619999975,[0.20833333333333334],[0.021666666666666667],[1],[0],[0],[2.7447049000002153],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
132,0,132,0,391.32191669999884,,391.19500589999734,10,391.32191669999884,391.32191669999884,0.10311970000111614,396.80896829999983,[-0.23833333333333334],[0.4033333333333333],[1],[0],[0],[5.513514500002202],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
133,0,133,0,397.0217046999969,,396.82658900000024,10,397.0217046999969,397.0217046999969,0.13970329999938258,401.82225610000023,[-0.375],[-0.23666666666666666],[1],[0],[0],[4.858324600001652],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
134,0,134,0,401.88572959999874,,401.8298203999984,5,401.88572959999874,401.88572959999874,0.03956000000107451,404.2573321999989,[-0.155],[0.1],[1],[0],[0],[2.387828700000682],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
135,0,135,0,404.36872629999925,,404.2751443999987,5,404.36872629999925,404.36872629999925,0.07128120000197669,406.5876537999975,[0.26166666666666666],[-0.30333333333333334],[1],[0],[0],[2.24520240000129],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
136,0,136,0,406.66908639999747,,406.595322899997,5,406.66908639999747,406.66908639999747,0.04337610000220593,408.27069779999874,[0.03166666666666667],[-0.035],[1],[0],[0],[1.633236699999543],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
137,0,137,0,408.35182669999995,,408.27867179999885,5,408.35182669999995,408.35182669999995,0.0419398000012734,410.1729877999969,[-0.24833333333333332],[0.04833333333333333],[1],[0],[0],[1.8530030000001716],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
138,0,138,0,410.3034341999992,,410.1897656000001,5,410.3034341999992,410.3034341999992,0.07165820000227541,413.0057240999995,[-0.4816666666666667],[-0.4483333333333333],[1],[0],[0],[2.747680799999216],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
139,0,139,0,413.2198146999981,,413.0223033999973,10,413.2198146999981,413.2198146999981,0.14057799999864073,416.5526643999983,[0.4816666666666667],[-0.4683333333333333],[1],[0],[0],[3.394528299999365],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
140,0,140,0,416.6172609999994,,416.5594878999982,5,416.6172609999994,416.6172609999994,0.03536610000082874,419.670651299999,[0.20333333333333334],[0.275],[1],[0],[0],[3.0765294000011636],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
141,0,141,0,419.750946199998,,419.6794282999981,5,419.750946199998,419.750946199998,0.04608690000168281,422.0711905999997,[0.36833333333333335],[0.355],[1],[0],[0],[2.3464320999992196],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
142,0,142,0,422.28476039999805,,422.0868069999997,10,422.28476039999805,422.28476039999805,0.14166889999978594,424.7853843999983,[-0.495],[0.08333333333333333],[1],[0],[0],[2.561567800003104],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
143,0,143,0,424.9165390999988,,424.7982602999982,10,424.9165390999988,424.9165390999988,0.07789540000158013,427.752079599999,[0.345],[0.12333333333333334],[1],[0],[0],[2.878149799998937],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
144,0,144,0,427.81580869999743,,427.76023299999724,5,427.81580869999743,427.81580869999743,0.036072999999305466,429.57102499999746,[0.17833333333333334],[-0.4116666666666667],[1],[0],[0],[1.7753507000015816],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
145,0,145,0,429.71565009999904,,429.5890263000001,10,429.71565009999904,429.71565009999904,0.10122969999792986,433.3706185999981,[0.12333333333333334],[-0.055],[1],[0],[0],[3.682318999999552],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
146,0,146,0,433.5020655999979,,433.387159599999,5,433.5020655999979,433.5020655999979,0.07592949999889242,435.55509410000013,[-0.075],[-0.105],[1],[0],[0],[2.0960664999984147],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
147,0,147,0,435.7649788999988,,435.57356139999683,10,435.7649788999988,435.7649788999988,0.13985439999669325,440.2831520999971,[0.16166666666666665],[0.4533333333333333],[1],[0],[0],[4.573798199999146],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
148,0,148,0,440.38106569999945,,440.2902718999976,10,440.38106569999945,440.38106569999945,0.0700020999975095,443.16733589999785,[-0.33666666666666667],[0.4116666666666667],[1],[0],[0],[2.807747200000449],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
149,0,149,0,443.2807044000001,,443.1741930999997,10,443.2807044000001,443.2807044000001,0.0691980000010517,446.33267879999767,[0.3883333333333333],[-0.3333333333333333],[1],[0],[0],[3.0900723000013386],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
150,0,150,0,446.43061269999816,,446.3401490999968,10,446.43061269999816,446.43061269999816,0.05886649999956717,448.66976799999975,[-0.12333333333333334],[-0.03],[1],[0],[0],[2.271150900000066],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
151,0,151,0,448.84698379999827,,448.68817689999923,10,448.84698379999827,448.84698379999827,0.13298649999705958,451.43452129999787,[-0.235],[-0.41833333333333333],[1],[0],[0],[2.6147803000021668],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
152,0,152,0,451.5629093999996,,451.45082550000006,10,451.5629093999996,451.5629093999996,0.08827390000078594,455.08151949999956,[-0.415],[-0.34833333333333333],[1],[0],[0],[3.5475761000016064],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
153,0,153,0,455.1790962999985,,455.088638899997,10,455.1790962999985,455.1790962999985,0.06305710000015097,458.1508689000002,[0.35833333333333334],[0.30833333333333335],[1],[0],[0],[2.999600699997245],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
154,0,154,0,458.2459869999984,,458.1688007999983,5,458.2459869999984,458.2459869999984,0.06277549999867915,461.05172969999694,[-0.03],[-0.018333333333333333],[1],[0],[0],[2.8220222999989346],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
155,0,155,0,461.1949867999974,,461.071805399999,10,461.1949867999974,461.1949867999974,0.10486470000250847,463.5647315999995,[0.11166666666666666],[-0.46],[1],[0],[0],[2.3913520999994944],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
156,0,156,0,463.6796171999995,,463.57606289999967,5,463.6796171999995,463.6796171999995,0.06104160000177217,468.01776659999814,[0.49333333333333335],[0.36833333333333335],[1],[0],[0],[4.381769100000383],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
157,0,157,0,468.1455307999968,,468.03536729999905,5,468.1455307999968,468.1455307999968,0.07483090000096126,470.54792619999716,[-0.115],[0.085],[1],[0],[0],[2.439947300001222],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
158,0,158,0,470.6609514999982,,470.5611242999985,5,470.6609514999982,470.6609514999982,0.06185819999882369,472.5970153999988,[-0.20666666666666667],[0.285],[1],[0],[0],[1.9774293000009493],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
159,0,159,0,472.66005439999935,,472.60387419999824,5,472.66005439999935,472.66005439999935,0.03666640000301413,474.4624438999999,[0.29],[0.24666666666666667],[1],[0],[0],[1.8226603999974031],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
160,0,160,0,474.6103732999982,,474.47090099999696,10,474.6103732999982,474.6103732999982,0.09072379999997793,476.3952494999976,[0.265],[-0.08666666666666667],[1],[0],[0],[1.8348058999981731],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
161,0,161,0,476.4927981999972,,476.4021106,10,476.4927981999972,476.4927981999972,0.06829490000018268,480.48137359999964,[0.315],[0.4],[1],[0],[0],[4.0112326000016765],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
162,0,162,0,480.7112406999986,,480.4977904999978,10,480.7112406999986,480.7112406999986,0.14391849999810802,482.3641977999978,[-0.09],[0.055],[1],[0],[0],[1.7267233000020497],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
163,0,163,0,482.4755665999983,,482.38128179999694,5,482.4755665999983,482.4755665999983,0.07078729999921052,485.9812434999985,[-0.30333333333333334],[-0.045],[1],[0],[0],[3.533222599999135],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
164,0,164,0,486.1758626999981,,485.99744499999724,10,486.1758626999981,486.1758626999981,0.12261660000149277,488.4129213999986,[0.025],[0.13833333333333334],[1],[0],[0],[2.297175799998513],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
165,0,165,0,488.5436187999985,,488.43111750000025,5,488.5436187999985,488.5436187999985,0.0730903000003309,490.4977749999998,[0.215],[-0.09166666666666666],[1],[0],[0],[1.9955786999998963],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
166,0,166,0,490.7098730999969,,490.51328779999676,10,490.7098730999969,490.7098730999969,0.13660480000180542,492.22736149999764,[0.19666666666666666],[-0.07166666666666667],[1],[0],[0],[1.5795887000022049],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
167,0,167,0,492.3073239999976,,492.2370876999994,5,492.3073239999976,492.3073239999976,0.04971129999830737,494.5261907999993,[-0.315],[0.44166666666666665],[1],[0],[0],[2.240783700002794],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
168,0,168,0,494.62421840000025,,494.5333309999987,10,494.62421840000025,494.62421840000025,0.05960449999838602,496.15903590000016,[-0.205],[0.065],[1],[0],[0],[1.567035299998679],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
169,0,169,0,496.2244847999973,,496.1661740999989,5,496.2244847999973,496.2244847999973,0.03819310000108089,497.82955169999695,[-0.2633333333333333],[0.07166666666666667],[1],[0],[0],[1.6256398000004992],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
170,0,170,0,497.9234464000001,,497.8452338999996,5,497.9234464000001,497.9234464000001,0.058993200000259094,499.4940483999999,[0.09166666666666666],[0.09],[1],[0],[0],[1.592267100000754],['target'],619801,001,2024-10-04_11h38.49.327,Session5_VisualSearch,2024.1.5,None,2024-10-04 11h38.55.532295 +0530,
